dataid,devicename,sensor,sensorid,value,dbtimestamp
31136125,NDS005,Soil Temperature,8,28.0,2024-12-02 00:00:00.349577
31136124,NDS005,Soil Moisture,9,43.7,2024-12-02 00:00:00.349577
31136126,NDS005,Soil EC,11,941.0,2024-12-02 00:00:00.349577
31136128,NDS005,Soil Nitrogen,12,157.0,2024-12-02 00:00:00.349577
31136127,NDS005,Soil pH,10,5.8,2024-12-02 00:00:00.349577
30890267,NDS015,Soil Nitrogen,12,136.0,2024-12-01 00:00:28.474299
30890268,NDS015,Soil Phosphorus,13,361.0,2024-12-01 00:00:28.474299
30890269,NDS015,Soil Potassium,14,356.0,2024-12-01 00:00:28.474299
30890264,NDS015,Soil Temperature,8,27.7,2024-12-01 00:00:28.474299
30890265,NDS015,Soil EC,11,838.0,2024-12-01 00:00:28.474299
30890266,NDS015,Soil pH,10,6.7,2024-12-01 00:00:28.474299
30890263,NDS015,Soil Moisture,9,33.1,2024-12-01 00:00:28.474299
30890260,NDS011,Soil Nitrogen,12,375.0,2024-12-01 00:00:28.381402
30890261,NDS011,Soil Phosphorus,13,914.0,2024-12-01 00:00:28.381402
30890256,NDS011,Soil Moisture,9,91.6,2024-12-01 00:00:28.381402
30890257,NDS011,Soil Temperature,8,27.5,2024-12-01 00:00:28.381402
30890262,NDS011,Soil Potassium,14,913.0,2024-12-01 00:00:28.381402
30890259,NDS011,Soil pH,10,7.5,2024-12-01 00:00:28.381402
30890258,NDS011,Soil EC,11,1985.0,2024-12-01 00:00:28.381402
30890253,NDS011,CO2,1,553.0,2024-12-01 00:00:27.753274
30890254,NDS011,Air Temperature,2,26.45266,2024-12-01 00:00:27.753274
30890255,NDS011,Humidity,3,94.08865,2024-12-01 00:00:27.753274
30890239,NDS012,Soil EC,11,559.0,2024-12-01 00:00:23.762997
30890237,NDS012,Soil Moisture,9,32.0,2024-12-01 00:00:23.762997
30890243,NDS012,Soil Potassium,14,220.0,2024-12-01 00:00:23.762997
30890241,NDS012,Soil Nitrogen,12,78.0,2024-12-01 00:00:23.762997
30890238,NDS012,Soil Temperature,8,27.2,2024-12-01 00:00:23.762997
30890240,NDS012,Soil pH,10,6.3,2024-12-01 00:00:23.762997
30890242,NDS012,Soil Phosphorus,13,226.0,2024-12-01 00:00:23.762997
30890230,NDS016,Soil Moisture,9,63.3,2024-12-01 00:00:23.670209
30890232,NDS016,Soil EC,11,1257.0,2024-12-01 00:00:23.670209
30890236,NDS016,Soil Potassium,14,559.0,2024-12-01 00:00:23.670209
30890231,NDS016,Soil Temperature,8,28.4,2024-12-01 00:00:23.670209
30890235,NDS016,Soil Phosphorus,13,563.0,2024-12-01 00:00:23.670209
30890234,NDS016,Soil Nitrogen,12,223.0,2024-12-01 00:00:23.670209
30890233,NDS016,Soil pH,10,5.7,2024-12-01 00:00:23.670209
30890228,NDS012,Air Temperature,2,26.182955,2024-12-01 00:00:23.163187
30890229,NDS012,Humidity,3,100.0,2024-12-01 00:00:23.163187
30890227,NDS012,CO2,1,1268.0,2024-12-01 00:00:23.163187
30890204,NDS004,Soil EC,11,777.0,2024-12-01 00:00:18.443245
30890205,NDS004,Soil pH,10,8.1,2024-12-01 00:00:18.443245
30890206,NDS004,Soil Nitrogen,12,123.0,2024-12-01 00:00:18.443245
30890207,NDS004,Soil Phosphorus,13,331.0,2024-12-01 00:00:18.443245
30890203,NDS004,Soil Temperature,8,28.0,2024-12-01 00:00:18.443245
30890208,NDS004,Soil Potassium,14,326.0,2024-12-01 00:00:18.443245
30890202,NDS004,Soil Moisture,9,58.5,2024-12-01 00:00:18.443245
30890193,NDS005,Soil Moisture,9,46.0,2024-12-01 00:00:13.013455
30890197,NDS005,Soil Nitrogen,12,164.0,2024-12-01 00:00:13.013455
30890195,NDS005,Soil EC,11,972.0,2024-12-01 00:00:13.013455
30890199,NDS005,Soil Potassium,14,421.0,2024-12-01 00:00:13.013455
30890194,NDS005,Soil Temperature,8,27.8,2024-12-01 00:00:13.013455
30890196,NDS005,Soil pH,10,5.3,2024-12-01 00:00:13.013455
30890198,NDS005,Soil Phosphorus,13,426.0,2024-12-01 00:00:13.013455
30890190,NDS006,Soil Nitrogen,12,269.0,2024-12-01 00:00:11.163147
30890192,NDS006,Soil Potassium,14,666.0,2024-12-01 00:00:11.163147
30890191,NDS006,Soil Phosphorus,13,669.0,2024-12-01 00:00:11.163147
30890187,NDS006,Soil Temperature,8,27.6,2024-12-01 00:00:11.163147
30890188,NDS006,Soil EC,11,1476.0,2024-12-01 00:00:11.163147
30890186,NDS006,Soil Moisture,9,69.5,2024-12-01 00:00:11.163147
30890189,NDS006,Soil pH,10,5.7,2024-12-01 00:00:11.163147
30644350,NDS004,Soil pH,10,8.0,2024-11-30 00:00:30.510661
30644348,NDS004,Soil Temperature,8,26.8,2024-11-30 00:00:30.510661
30644351,NDS004,Soil Nitrogen,12,128.0,2024-11-30 00:00:30.510661
30644353,NDS004,Soil Potassium,14,338.0,2024-11-30 00:00:30.510661
30644347,NDS004,Soil Moisture,9,51.9,2024-11-30 00:00:30.510661
30644349,NDS004,Soil EC,11,801.0,2024-11-30 00:00:30.510661
30644352,NDS004,Soil Phosphorus,13,343.0,2024-11-30 00:00:30.510661
30644338,NDS012,Soil Phosphorus,13,232.0,2024-11-30 00:00:29.375234
30644335,NDS012,Soil EC,11,570.0,2024-11-30 00:00:29.375234
30644334,NDS012,Soil Temperature,8,26.2,2024-11-30 00:00:29.375234
30644333,NDS012,Soil Moisture,9,31.7,2024-11-30 00:00:29.375234
30644337,NDS012,Soil Nitrogen,12,80.0,2024-11-30 00:00:29.375234
30644339,NDS012,Soil Potassium,14,225.0,2024-11-30 00:00:29.375234
30644336,NDS012,Soil pH,10,6.3,2024-11-30 00:00:29.375234
30644328,NDS015,Soil EC,11,863.0,2024-11-30 00:00:28.981907
30644326,NDS015,Soil Moisture,9,32.1,2024-11-30 00:00:28.981907
30644327,NDS015,Soil Temperature,8,26.7,2024-11-30 00:00:28.981907
30644331,NDS015,Soil Phosphorus,13,373.0,2024-11-30 00:00:28.981907
30644332,NDS015,Soil Potassium,14,368.0,2024-11-30 00:00:28.981907
30644330,NDS015,Soil Nitrogen,12,141.0,2024-11-30 00:00:28.981907
30644329,NDS015,Soil pH,10,7.0,2024-11-30 00:00:28.981907
30644320,NDS012,CO2,1,1294.0,2024-11-30 00:00:28.663156
30644322,NDS012,Humidity,3,100.0,2024-11-30 00:00:28.663156
30644321,NDS012,Air Temperature,2,25.154879,2024-11-30 00:00:28.663156
30644311,NDS006,Soil pH,10,5.6,2024-11-30 00:00:24.771559
30644312,NDS006,Soil Nitrogen,12,261.0,2024-11-30 00:00:24.771559
30644313,NDS006,Soil Phosphorus,13,650.0,2024-11-30 00:00:24.771559
30644310,NDS006,Soil EC,11,1438.0,2024-11-30 00:00:24.771559
30644314,NDS006,Soil Potassium,14,647.0,2024-11-30 00:00:24.771559
30644309,NDS006,Soil Temperature,8,26.3,2024-11-30 00:00:24.771559
30644308,NDS006,Soil Moisture,9,67.0,2024-11-30 00:00:24.771559
30644301,NDS005,Soil Moisture,9,47.4,2024-11-30 00:00:24.672490
30644305,NDS005,Soil Nitrogen,12,171.0,2024-11-30 00:00:24.672490
30644306,NDS005,Soil Phosphorus,13,443.0,2024-11-30 00:00:24.672490
30644307,NDS005,Soil Potassium,14,438.0,2024-11-30 00:00:24.672490
30644302,NDS005,Soil Temperature,8,26.6,2024-11-30 00:00:24.672490
30644304,NDS005,Soil pH,10,4.6,2024-11-30 00:00:24.672490
30644303,NDS005,Soil EC,11,1008.0,2024-11-30 00:00:24.672490
30644294,NDS011,Soil Phosphorus,13,905.0,2024-11-30 00:00:17.703250
30644292,NDS011,Soil pH,10,7.5,2024-11-30 00:00:17.703250
30644290,NDS011,Soil Temperature,8,26.7,2024-11-30 00:00:17.703250
30644293,NDS011,Soil Nitrogen,12,372.0,2024-11-30 00:00:17.703250
30644295,NDS011,Soil Potassium,14,905.0,2024-11-30 00:00:17.703250
30644289,NDS011,Soil Moisture,9,94.4,2024-11-30 00:00:17.703250
30644291,NDS011,Soil EC,11,1967.0,2024-11-30 00:00:17.703250
30644283,NDS011,CO2,1,578.0,2024-11-30 00:00:16.985667
30644284,NDS011,Air Temperature,2,25.41657,2024-11-30 00:00:16.985667
30644285,NDS011,Humidity,3,95.0576,2024-11-30 00:00:16.985667
30644271,NDS016,Soil Temperature,8,27.2,2024-11-30 00:00:00.396487
30644274,NDS016,Soil Nitrogen,12,229.0,2024-11-30 00:00:00.396487
30644275,NDS016,Soil Phosphorus,13,576.0,2024-11-30 00:00:00.396487
30644272,NDS016,Soil EC,11,1284.0,2024-11-30 00:00:00.396487
30644270,NDS016,Soil Moisture,9,58.6,2024-11-30 00:00:00.396487
30644276,NDS016,Soil Potassium,14,573.0,2024-11-30 00:00:00.396487
30644273,NDS016,Soil pH,10,5.2,2024-11-30 00:00:00.396487
30398512,NDS011,Soil Temperature,8,27.3,2024-11-29 00:00:27.133697
30398511,NDS011,Soil Moisture,9,89.5,2024-11-29 00:00:27.133697
30398514,NDS011,Soil pH,10,7.6,2024-11-29 00:00:27.133697
30398513,NDS011,Soil EC,11,1949.0,2024-11-29 00:00:27.133697
30398515,NDS011,Soil Nitrogen,12,368.0,2024-11-29 00:00:27.133697
30398516,NDS011,Soil Phosphorus,13,897.0,2024-11-29 00:00:27.133697
30398517,NDS011,Soil Potassium,14,896.0,2024-11-29 00:00:27.133697
30398510,NDS011,Humidity,3,97.98428,2024-11-29 00:00:26.415756
30398508,NDS011,CO2,1,620.0,2024-11-29 00:00:26.415756
30398509,NDS011,Air Temperature,2,25.785076,2024-11-29 00:00:26.415756
30398500,NDS015,Soil pH,10,7.2,2024-11-29 00:00:14.645548
30398503,NDS015,Soil Potassium,14,395.0,2024-11-29 00:00:14.645548
30398499,NDS015,Soil EC,11,918.0,2024-11-29 00:00:14.645548
30398502,NDS015,Soil Phosphorus,13,399.0,2024-11-29 00:00:14.645548
30398498,NDS015,Soil Temperature,8,27.5,2024-11-29 00:00:14.645548
30398501,NDS015,Soil Nitrogen,12,153.0,2024-11-29 00:00:14.645548
30398497,NDS015,Soil Moisture,9,33.9,2024-11-29 00:00:14.645548
30398496,NDS006,Soil Potassium,14,656.0,2024-11-29 00:00:14.451702
30398493,NDS006,Soil pH,10,5.6,2024-11-29 00:00:14.451702
30398492,NDS006,Soil EC,11,1455.0,2024-11-29 00:00:14.451702
30398490,NDS006,Soil Moisture,9,74.9,2024-11-29 00:00:14.451702
30398494,NDS006,Soil Nitrogen,12,265.0,2024-11-29 00:00:14.451702
30398491,NDS006,Soil Temperature,8,27.0,2024-11-29 00:00:14.451702
30398495,NDS006,Soil Phosphorus,13,658.0,2024-11-29 00:00:14.451702
30398486,NDS005,Soil pH,10,4.7,2024-11-29 00:00:14.235796
30398489,NDS005,Soil Potassium,14,469.0,2024-11-29 00:00:14.235796
30398485,NDS005,Soil EC,11,1071.0,2024-11-29 00:00:14.235796
30398484,NDS005,Soil Temperature,8,27.2,2024-11-29 00:00:14.235796
30398483,NDS005,Soil Moisture,9,47.7,2024-11-29 00:00:14.235796
30398487,NDS005,Soil Nitrogen,12,185.0,2024-11-29 00:00:14.235796
30398488,NDS005,Soil Phosphorus,13,473.0,2024-11-29 00:00:14.235796
30398479,NDS012,Soil pH,10,6.4,2024-11-29 00:00:13.623018
30398480,NDS012,Soil Nitrogen,12,88.0,2024-11-29 00:00:13.623018
30398478,NDS012,Soil EC,11,609.0,2024-11-29 00:00:13.623018
30398482,NDS012,Soil Potassium,14,244.0,2024-11-29 00:00:13.623018
30398477,NDS012,Soil Temperature,8,27.0,2024-11-29 00:00:13.623018
30398481,NDS012,Soil Phosphorus,13,250.0,2024-11-29 00:00:13.623018
30398476,NDS012,Soil Moisture,9,30.9,2024-11-29 00:00:13.623018
30398474,NDS012,Air Temperature,2,25.456627,2024-11-29 00:00:13.005453
30398473,NDS012,CO2,1,1415.0,2024-11-29 00:00:13.005453
30398475,NDS012,Humidity,3,100.0,2024-11-29 00:00:13.005453
30398469,NDS016,Soil Phosphorus,13,616.0,2024-11-29 00:00:08.803590
30398468,NDS016,Soil Nitrogen,12,246.0,2024-11-29 00:00:08.803590
30398467,NDS016,Soil pH,10,4.6,2024-11-29 00:00:08.803590
30398470,NDS016,Soil Potassium,14,613.0,2024-11-29 00:00:08.803590
30398464,NDS016,Soil Moisture,9,64.7,2024-11-29 00:00:08.803590
30398466,NDS016,Soil EC,11,1367.0,2024-11-29 00:00:08.803590
30398465,NDS016,Soil Temperature,8,28.0,2024-11-29 00:00:08.803590
30398441,NDS004,Soil Moisture,9,52.9,2024-11-29 00:00:00.205115
30398443,NDS004,Soil EC,11,866.0,2024-11-29 00:00:00.205115
30398446,NDS004,Soil Phosphorus,13,374.0,2024-11-29 00:00:00.205115
30398445,NDS004,Soil Nitrogen,12,142.0,2024-11-29 00:00:00.205115
30398444,NDS004,Soil pH,10,8.0,2024-11-29 00:00:00.205115
30398442,NDS004,Soil Temperature,8,27.5,2024-11-29 00:00:00.205115
30398447,NDS004,Soil Potassium,14,369.0,2024-11-29 00:00:00.205115
30153126,NDS015,Soil Temperature,8,27.2,2024-11-28 00:00:28.833061
30153130,NDS015,Soil Phosphorus,13,399.0,2024-11-28 00:00:28.833061
30153125,NDS015,Soil Moisture,9,34.8,2024-11-28 00:00:28.833061
30153127,NDS015,Soil EC,11,916.0,2024-11-28 00:00:28.833061
30153128,NDS015,Soil pH,10,7.9,2024-11-28 00:00:28.833061
30153129,NDS015,Soil Nitrogen,12,152.0,2024-11-28 00:00:28.833061
30153131,NDS015,Soil Potassium,14,394.0,2024-11-28 00:00:28.833061
30153121,NDS011,Soil pH,10,7.4,2024-11-28 00:00:27.928292
30153123,NDS011,Soil Phosphorus,13,877.0,2024-11-28 00:00:27.928292
30153118,NDS011,Soil Moisture,9,92.0,2024-11-28 00:00:27.928292
30153120,NDS011,Soil EC,11,1909.0,2024-11-28 00:00:27.928292
30153124,NDS011,Soil Potassium,14,876.0,2024-11-28 00:00:27.928292
30153122,NDS011,Soil Nitrogen,12,359.0,2024-11-28 00:00:27.928292
30153119,NDS011,Soil Temperature,8,26.9,2024-11-28 00:00:27.928292
30153112,NDS004,Soil Temperature,8,27.0,2024-11-28 00:00:27.202281
30153111,NDS004,Soil Moisture,9,45.4,2024-11-28 00:00:27.202281
30153116,NDS004,Soil Phosphorus,13,347.0,2024-11-28 00:00:27.202281
30153117,NDS004,Soil Potassium,14,342.0,2024-11-28 00:00:27.202281
30153113,NDS004,Soil EC,11,809.0,2024-11-28 00:00:27.202281
30153115,NDS004,Soil Nitrogen,12,130.0,2024-11-28 00:00:27.202281
30153114,NDS004,Soil pH,10,8.0,2024-11-28 00:00:27.202281
30153108,NDS011,CO2,1,646.0,2024-11-28 00:00:27.117340
30153110,NDS011,Humidity,3,97.8851,2024-11-28 00:00:27.117340
30153109,NDS011,Air Temperature,2,25.747692,2024-11-28 00:00:27.117340
30153104,NDS005,Soil pH,10,4.8,2024-11-28 00:00:27.092330
30153105,NDS005,Soil Nitrogen,12,159.0,2024-11-28 00:00:27.092330
30153101,NDS005,Soil Moisture,9,42.3,2024-11-28 00:00:27.092330
30153102,NDS005,Soil Temperature,8,26.8,2024-11-28 00:00:27.092330
30153107,NDS005,Soil Potassium,14,410.0,2024-11-28 00:00:27.092330
30153106,NDS005,Soil Phosphorus,13,414.0,2024-11-28 00:00:27.092330
30153103,NDS005,Soil EC,11,949.0,2024-11-28 00:00:27.092330
30153097,NDS006,Soil pH,10,6.0,2024-11-28 00:00:26.399466
30153100,NDS006,Soil Potassium,14,639.0,2024-11-28 00:00:26.399466
30153098,NDS006,Soil Nitrogen,12,258.0,2024-11-28 00:00:26.399466
30153095,NDS006,Soil Temperature,8,26.6,2024-11-28 00:00:26.399466
30153099,NDS006,Soil Phosphorus,13,642.0,2024-11-28 00:00:26.399466
30153096,NDS006,Soil EC,11,1421.0,2024-11-28 00:00:26.399466
30153094,NDS006,Soil Moisture,9,73.4,2024-11-28 00:00:26.399466
30153076,NDS016,Soil pH,10,6.5,2024-11-28 00:00:15.629166
30153073,NDS016,Soil Moisture,9,54.5,2024-11-28 00:00:15.629166
30153074,NDS016,Soil Temperature,8,27.8,2024-11-28 00:00:15.629166
30153078,NDS016,Soil Phosphorus,13,557.0,2024-11-28 00:00:15.629166
30153075,NDS016,Soil EC,11,1245.0,2024-11-28 00:00:15.629166
30153077,NDS016,Soil Nitrogen,12,221.0,2024-11-28 00:00:15.629166
30153079,NDS016,Soil Potassium,14,554.0,2024-11-28 00:00:15.629166
30153056,NDS012,Soil EC,11,568.0,2024-11-28 00:00:09.792273
30153060,NDS012,Soil Potassium,14,224.0,2024-11-28 00:00:09.792273
30153059,NDS012,Soil Phosphorus,13,231.0,2024-11-28 00:00:09.792273
30153054,NDS012,Soil Moisture,9,30.6,2024-11-28 00:00:09.792273
30153055,NDS012,Soil Temperature,8,26.8,2024-11-28 00:00:09.792273
30153057,NDS012,Soil pH,10,6.3,2024-11-28 00:00:09.792273
30153058,NDS012,Soil Nitrogen,12,80.0,2024-11-28 00:00:09.792273
30153051,NDS012,CO2,1,1924.0,2024-11-28 00:00:09.180907
30153053,NDS012,Humidity,3,100.0,2024-11-28 00:00:09.180907
30153052,NDS012,Air Temperature,2,25.576792,2024-11-28 00:00:09.180907
29945930,NDS016,Soil Potassium,14,568.0,2024-11-27 03:41:39.738916
29945926,NDS016,Soil EC,11,1275.0,2024-11-27 03:41:39.738916
29945927,NDS016,Soil pH,10,3.0,2024-11-27 03:41:39.738916
29945924,NDS016,Soil Moisture,9,59.9,2024-11-27 03:41:39.738916
29945929,NDS016,Soil Phosphorus,13,572.0,2024-11-27 03:41:39.738916
29945928,NDS016,Soil Nitrogen,12,227.0,2024-11-27 03:41:39.738916
29945925,NDS016,Soil Temperature,8,26.5,2024-11-27 03:41:39.738916
29945887,NDS005,Soil Nitrogen,12,120.0,2024-11-27 03:41:23.967791
29945889,NDS005,Soil Potassium,14,318.0,2024-11-27 03:41:23.967791
29945885,NDS005,Soil EC,11,760.0,2024-11-27 03:41:23.967791
29945884,NDS005,Soil Temperature,8,25.9,2024-11-27 03:41:23.967791
29945888,NDS005,Soil Phosphorus,13,323.0,2024-11-27 03:41:23.967791
29945883,NDS005,Soil Moisture,9,35.2,2024-11-27 03:41:23.967791
29945886,NDS005,Soil pH,10,3.0,2024-11-27 03:41:23.967791
29942722,NDS012,Soil Nitrogen,12,61.0,2024-11-27 03:24:27.235865
29942719,NDS012,Soil Temperature,8,25.7,2024-11-27 03:24:27.235865
29942724,NDS012,Soil Potassium,14,181.0,2024-11-27 03:24:27.235865
29942723,NDS012,Soil Phosphorus,13,187.0,2024-11-27 03:24:27.235865
29942720,NDS012,Soil EC,11,478.0,2024-11-27 03:24:27.235865
29942721,NDS012,Soil pH,10,6.2,2024-11-27 03:24:27.235865
29942718,NDS012,Soil Moisture,9,27.7,2024-11-27 03:24:27.235865
29942714,NDS012,CO2,1,492.0,2024-11-27 03:24:26.514355
29942716,NDS012,Humidity,3,84.51667,2024-11-27 03:24:26.514355
29942715,NDS012,Air Temperature,2,28.033493,2024-11-27 03:24:26.514355
29942701,NDS011,Soil Moisture,9,90.4,2024-11-27 03:24:26.213927
29942702,NDS011,Soil Temperature,8,25.7,2024-11-27 03:24:26.213927
29942705,NDS011,Soil Nitrogen,12,354.0,2024-11-27 03:24:26.213927
29942704,NDS011,Soil pH,10,7.1,2024-11-27 03:24:26.213927
29942707,NDS011,Soil Potassium,14,863.0,2024-11-27 03:24:26.213927
29942706,NDS011,Soil Phosphorus,13,864.0,2024-11-27 03:24:26.213927
29942703,NDS011,Soil EC,11,1882.0,2024-11-27 03:24:26.213927
29942699,NDS011,Air Temperature,2,28.460747,2024-11-27 03:24:25.404207
29942700,NDS011,Humidity,3,78.803696,2024-11-27 03:24:25.404207
29942698,NDS011,CO2,1,510.0,2024-11-27 03:24:25.404207
29942679,NDS015,Soil pH,10,6.9,2024-11-27 03:24:20.894744
29942677,NDS015,Soil Temperature,8,26.1,2024-11-27 03:24:20.894744
29942678,NDS015,Soil EC,11,620.0,2024-11-27 03:24:20.894744
29942676,NDS015,Soil Moisture,9,22.9,2024-11-27 03:24:20.894744
29942681,NDS015,Soil Phosphorus,13,256.0,2024-11-27 03:24:20.894744
29942680,NDS015,Soil Nitrogen,12,90.0,2024-11-27 03:24:20.894744
29942682,NDS015,Soil Potassium,14,250.0,2024-11-27 03:24:20.894744
29942671,NDS006,Soil EC,11,1206.0,2024-11-27 03:24:20.621537
29942669,NDS006,Soil Moisture,9,57.5,2024-11-27 03:24:20.621537
29942674,NDS006,Soil Phosphorus,13,538.0,2024-11-27 03:24:20.621537
29942673,NDS006,Soil Nitrogen,12,213.0,2024-11-27 03:24:20.621537
29942675,NDS006,Soil Potassium,14,535.0,2024-11-27 03:24:20.621537
29942672,NDS006,Soil pH,10,6.5,2024-11-27 03:24:20.621537
29942670,NDS006,Soil Temperature,8,26.1,2024-11-27 03:24:20.621537
29942659,NDS004,Soil Nitrogen,12,79.0,2024-11-27 03:24:19.468971
29942658,NDS004,Soil pH,10,8.0,2024-11-27 03:24:19.468971
29942660,NDS004,Soil Phosphorus,13,228.0,2024-11-27 03:24:19.468971
29942655,NDS004,Soil Moisture,9,36.1,2024-11-27 03:24:19.468971
29942657,NDS004,Soil EC,11,563.0,2024-11-27 03:24:19.468971
29942661,NDS004,Soil Potassium,14,222.0,2024-11-27 03:24:19.468971
29942656,NDS004,Soil Temperature,8,25.9,2024-11-27 03:24:19.468971
29614944,NDS011,Soil Potassium,14,855.0,2024-11-20 00:00:30.974871
29614939,NDS011,Soil Temperature,8,26.1,2024-11-20 00:00:30.974871
29614940,NDS011,Soil EC,11,1864.0,2024-11-20 00:00:30.974871
29614941,NDS011,Soil pH,10,6.9,2024-11-20 00:00:30.974871
29614938,NDS011,Soil Moisture,9,89.6,2024-11-20 00:00:30.974871
29614942,NDS011,Soil Nitrogen,12,350.0,2024-11-20 00:00:30.974871
29614943,NDS011,Soil Phosphorus,13,856.0,2024-11-20 00:00:30.974871
29614935,NDS011,Air Temperature,2,26.169603,2024-11-20 00:00:30.354982
29614936,NDS011,Humidity,3,92.83589,2024-11-20 00:00:30.354982
29614934,NDS011,CO2,1,459.0,2024-11-20 00:00:30.354982
29614919,NDS012,Soil EC,11,489.0,2024-11-20 00:00:21.027055
29614923,NDS012,Soil Potassium,14,186.0,2024-11-20 00:00:21.027055
29614917,NDS012,Soil Moisture,9,30.2,2024-11-20 00:00:21.027055
29614922,NDS012,Soil Phosphorus,13,193.0,2024-11-20 00:00:21.027055
29614920,NDS012,Soil pH,10,6.5,2024-11-20 00:00:21.027055
29614918,NDS012,Soil Temperature,8,26.0,2024-11-20 00:00:21.027055
29614921,NDS012,Soil Nitrogen,12,63.0,2024-11-20 00:00:21.027055
29614915,NDS012,Air Temperature,2,25.552757,2024-11-20 00:00:20.214683
29614916,NDS012,Humidity,3,100.0,2024-11-20 00:00:20.214683
29614914,NDS012,CO2,1,529.0,2024-11-20 00:00:20.214683
29614881,NDS006,Soil Temperature,8,26.4,2024-11-20 00:00:13.156827
29614886,NDS006,Soil Potassium,14,508.0,2024-11-20 00:00:13.156827
29614880,NDS006,Soil Moisture,9,62.3,2024-11-20 00:00:13.156827
29614885,NDS006,Soil Phosphorus,13,512.0,2024-11-20 00:00:13.156827
29614882,NDS006,Soil EC,11,1152.0,2024-11-20 00:00:13.156827
29614883,NDS006,Soil pH,10,6.5,2024-11-20 00:00:13.156827
29614884,NDS006,Soil Nitrogen,12,201.0,2024-11-20 00:00:13.156827
29614875,NDS016,Soil EC,11,1141.0,2024-11-20 00:00:12.765228
29614874,NDS016,Soil Temperature,8,26.5,2024-11-20 00:00:12.765228
29614877,NDS016,Soil Nitrogen,12,199.0,2024-11-20 00:00:12.765228
29614878,NDS016,Soil Phosphorus,13,507.0,2024-11-20 00:00:12.765228
29614879,NDS016,Soil Potassium,14,503.0,2024-11-20 00:00:12.765228
29614873,NDS016,Soil Moisture,9,51.7,2024-11-20 00:00:12.765228
29614876,NDS016,Soil pH,10,5.7,2024-11-20 00:00:12.765228
29614871,NDS005,Soil Phosphorus,13,315.0,2024-11-20 00:00:12.547041
29614867,NDS005,Soil Temperature,8,26.0,2024-11-20 00:00:12.547041
29614870,NDS005,Soil Nitrogen,12,116.0,2024-11-20 00:00:12.547041
29614868,NDS005,Soil EC,11,743.0,2024-11-20 00:00:12.547041
29614869,NDS005,Soil pH,10,4.2,2024-11-20 00:00:12.547041
29614866,NDS005,Soil Moisture,9,36.1,2024-11-20 00:00:12.547041
29614872,NDS005,Soil Potassium,14,310.0,2024-11-20 00:00:12.547041
29614864,NDS004,Soil Phosphorus,13,203.0,2024-11-20 00:00:12.126707
29614862,NDS004,Soil pH,10,8.0,2024-11-20 00:00:12.126707
29614863,NDS004,Soil Nitrogen,12,68.0,2024-11-20 00:00:12.126707
29614861,NDS004,Soil EC,11,510.0,2024-11-20 00:00:12.126707
29614865,NDS004,Soil Potassium,14,196.0,2024-11-20 00:00:12.126707
29614860,NDS004,Soil Temperature,8,26.2,2024-11-20 00:00:12.126707
29614859,NDS004,Soil Moisture,9,37.9,2024-11-20 00:00:12.126707
29614852,NDS015,Soil Moisture,9,23.5,2024-11-20 00:00:12.035144
29614856,NDS015,Soil Nitrogen,12,94.0,2024-11-20 00:00:12.035144
29614854,NDS015,Soil EC,11,636.0,2024-11-20 00:00:12.035144
29614853,NDS015,Soil Temperature,8,26.3,2024-11-20 00:00:12.035144
29614858,NDS015,Soil Potassium,14,258.0,2024-11-20 00:00:12.035144
29614855,NDS015,Soil pH,10,7.0,2024-11-20 00:00:12.035144
29614857,NDS015,Soil Phosphorus,13,263.0,2024-11-20 00:00:12.035144
29317957,NDS015,Soil Moisture,9,23.4,2024-11-19 00:00:28.336587
29317961,NDS015,Soil Nitrogen,12,95.0,2024-11-19 00:00:28.336587
29317962,NDS015,Soil Phosphorus,13,265.0,2024-11-19 00:00:28.336587
29317963,NDS015,Soil Potassium,14,259.0,2024-11-19 00:00:28.336587
29317958,NDS015,Soil Temperature,8,26.3,2024-11-19 00:00:28.336587
29317959,NDS015,Soil EC,11,640.0,2024-11-19 00:00:28.336587
29317960,NDS015,Soil pH,10,7.0,2024-11-19 00:00:28.336587
29317950,NDS011,Soil Temperature,8,26.1,2024-11-19 00:00:26.203263
